Feedback_ID,Parent_Feedback,Sentiment_Label,Submission_Date,School_ID
421,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-06-24,1002
422,The cafeteria food quality needs improvement.,Negative,2025-01-12,1005
423,The school grounds are clean and well-kept.,Positive,2025-06-23,1001
424,My child struggles with the math curriculum and needs more support.,Negative,2025-06-07,1005
425,The homework load is overwhelming for my child.,Negative,2025-04-20,1005
426,The science labs are well-equipped and my child loves experiments.,Positive,2025-04-18,1002
427,My child feels anxious about going to school due to peer pressure.,Negative,2025-05-09,1003
428,There is too much emphasis on standardized testing.,Negative,2025-03-14,1001
429,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-06-03,1003
430,I am dissatisfied with the way discipline issues are handled.,Negative,2025-03-23,1003
431,The school’s open house was informative and well-organized.,Positive,2025-06-17,1005
432,The after-school programs are excellent and very engaging.,Positive,2025-03-28,1004
433,The school bus is often late and unreliable.,Negative,2025-03-13,1004
434,My child feels anxious about going to school due to peer pressure.,Negative,2025-03-11,1003
435,The cafeteria food quality needs improvement.,Negative,2025-03-24,1004
436,The school nurse is attentive and caring.,Positive,2025-01-11,1001
437,The teachers are very supportive and my child loves going to school.,Positive,2025-05-01,1003
438,The annual school play was a wonderful experience for my child.,Positive,2025-03-08,1004
439,The school encourages creativity and independent thinking.,Positive,2025-04-29,1005
440,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-01-09,1005
441,The school celebrates student achievements regularly.,Positive,2025-03-13,1003
442,The administration is slow to respond to parent concerns.,Negative,2025-02-26,1005
443,My child feels left out because of language barriers.,Negative,2025-04-02,1001
444,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-02-27,1002
445,The sports facilities are excellent.,Positive,2025-04-29,1003
446,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-01-24,1004
447,The school bus is often late and unreliable.,Negative,2025-03-13,1004
448,The school grounds are clean and well-kept.,Positive,2025-03-31,1003
449,There are not enough resources for special needs students.,Negative,2025-04-03,1001
450,The principal is approachable and listens to parents’ concerns.,Positive,2025-06-19,1005
451,The school does not offer enough field trips or outdoor activities.,Negative,2025-05-07,1004
452,The school grounds are clean and well-kept.,Positive,2025-06-12,1005
453,The school’s open house was informative and well-organized.,Positive,2025-05-16,1005
454,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-02-03,1002
455,My child’s reading skills have improved a lot this year.,Positive,2025-05-27,1004
456,There is too much emphasis on standardized testing.,Negative,2025-01-14,1002
457,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-05-09,1005
458,The school library has a great selection of books.,Positive,2025-02-02,1003
459,My child struggles with the math curriculum and needs more support.,Negative,2025-01-25,1002
460,Teachers encourage students to ask questions and be curious.,Positive,2025-02-23,1005
461,The school grounds are clean and well-kept.,Positive,2025-05-19,1003
462,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-04-10,1005
463,The parent-teacher meetings are too short and rushed.,Negative,2025-01-17,1005
464,The school encourages creativity and independent thinking.,Positive,2025-05-28,1002
465,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-02-06,1001
466,The cafeteria food quality needs improvement.,Negative,2025-03-18,1003
467,The teachers are very supportive and my child loves going to school.,Positive,2025-06-14,1004
468,The school grounds are clean and well-kept.,Positive,2025-01-23,1004
469,There is a lack of diversity in the teaching staff.,Negative,2025-04-20,1004
470,The school environment is welcoming and inclusive.,Positive,2025-04-08,1001
471,My child feels safe and enjoys the extracurricular activities.,Positive,2025-02-26,1004
472,My child feels left out because of language barriers.,Negative,2025-04-12,1002
473,The playground equipment needs to be repaired.,Negative,2025-04-30,1003
474,I appreciate the school’s focus on mental health and well-being.,Positive,2025-02-17,1005
475,The school encourages creativity and independent thinking.,Positive,2025-02-10,1001
476,The school’s open house was informative and well-organized.,Positive,2025-01-30,1004
477,The art and music programs are outstanding.,Positive,2025-01-13,1004
478,The playground equipment needs to be repaired.,Negative,2025-03-29,1005
479,The school website is difficult to navigate and find information.,Negative,2025-01-16,1004
480,The staff is always friendly and helpful.,Positive,2025-01-13,1004
481,The science labs are well-equipped and my child loves experiments.,Positive,2025-01-26,1003
482,My child’s reading skills have improved a lot this year.,Positive,2025-04-17,1001
483,The school does not provide enough support for students who are struggling academically.,Negative,2025-01-17,1002
484,The school encourages creativity and independent thinking.,Positive,2025-01-24,1003
485,The art and music programs are outstanding.,Positive,2025-06-30,1003
486,There is a lack of communication between teachers and parents.,Negative,2025-01-05,1004
487,The homework load is overwhelming for my child.,Negative,2025-04-24,1001
488,Teachers respond quickly to my concerns and emails.,Positive,2025-05-29,1003
489,The playground equipment needs to be repaired.,Negative,2025-04-09,1002
490,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-06-04,1001
491,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-05-01,1003
492,Teachers encourage students to ask questions and be curious.,Positive,2025-06-13,1002
493,The school bus is often late and unreliable.,Negative,2025-01-31,1005
494,My child feels safe and enjoys the extracurricular activities.,Positive,2025-01-01,1001
495,The homework load is overwhelming for my child.,Negative,2025-04-19,1003
496,The school does not offer enough field trips or outdoor activities.,Negative,2025-03-10,1001
497,The annual school play was a wonderful experience for my child.,Positive,2025-05-26,1002
498,The teachers make learning fun and interactive.,Positive,2025-01-18,1001
499,My child’s reading skills have improved a lot this year.,Positive,2025-06-23,1002
500,The playground equipment needs to be repaired.,Negative,2025-05-22,1003
501,The school encourages creativity and independent thinking.,Positive,2025-04-13,1001
502,There is a lack of communication between teachers and parents.,Negative,2025-06-26,1004
503,The school does not address bullying issues effectively.,Negative,2025-05-18,1002
504,There is a lack of diversity in the teaching staff.,Negative,2025-05-17,1003
505,My child feels left out because of language barriers.,Negative,2025-04-04,1003
506,My child’s reading skills have improved a lot this year.,Positive,2025-04-24,1005
507,My child struggles with the math curriculum and needs more support.,Negative,2025-03-08,1003
508,The school does not address bullying issues effectively.,Negative,2025-03-07,1001
509,The school environment is welcoming and inclusive.,Positive,2025-03-08,1001
510,The sports facilities are not well maintained.,Negative,2025-06-25,1005
511,The cafeteria food quality needs improvement.,Negative,2025-02-02,1004
512,The annual school play was a wonderful experience for my child.,Positive,2025-02-20,1002
513,The school does not provide enough support for students who are struggling academically.,Negative,2025-04-15,1001
514,The teachers are very supportive and my child loves going to school.,Positive,2025-05-15,1005
515,I appreciate the regular updates on my child’s progress.,Positive,2025-05-26,1001
516,The teachers are very supportive and my child loves going to school.,Positive,2025-02-01,1001
517,My child’s reading skills have improved a lot this year.,Positive,2025-05-01,1003
518,My child’s classroom is too noisy and distracting.,Negative,2025-04-05,1004
519,The school’s open house was informative and well-organized.,Positive,2025-05-21,1005
